Epoch, Batch, Loss, BatchAccuracy, EpochAccuracy, TotalAccuracy
22, 67, 0.0881, 1.000, 0.907, 0.743
22, 68, 0.0333, 1.000, 0.908, 0.743
22, 69, 0.0288, 1.000, 0.910, 0.743
23, 0, 0.0186, 1.000, 1.000, 0.743
23, 1, 0.1028, 1.000, 1.000, 0.743
23, 2, 0.7984, 0.667, 0.889, 0.743
23, 3, 0.0399, 1.000, 0.917, 0.743
23, 4, 0.0196, 1.000, 0.933, 0.744
23, 5, 0.2406, 1.000, 0.944, 0.744
23, 6, 0.0695, 1.000, 0.952, 0.744
23, 7, 0.1022, 1.000, 0.958, 0.744
23, 8, 0.1080, 1.000, 0.963, 0.744
23, 9, 0.0748, 1.000, 0.967, 0.744
23, 10, 0.1037, 1.000, 0.970, 0.745
23, 11, 0.3948, 0.667, 0.944, 0.745
23, 12, 0.1504, 1.000, 0.949, 0.745
23, 13, 0.0018, 1.000, 0.952, 0.745
23, 14, 0.0861, 1.000, 0.956, 0.745
23, 15, 0.0364, 1.000, 0.958, 0.745
23, 16, 0.0519, 1.000, 0.961, 0.745
23, 17, 0.1315, 1.000, 0.963, 0.745
23, 18, 0.3345, 0.667, 0.947, 0.745
23, 19, 0.0133, 1.000, 0.950, 0.746
23, 20, 0.1294, 1.000, 0.952, 0.746
23, 21, 0.0777, 1.000, 0.955, 0.746
23, 22, 0.3131, 1.000, 0.957, 0.746
23, 23, 0.0407, 1.000, 0.958, 0.746
23, 24, 0.0430, 1.000, 0.960, 0.746
23, 25, 0.1992, 1.000, 0.962, 0.747
23, 26, 0.0263, 1.000, 0.963, 0.747
23, 27, 0.0371, 1.000, 0.964, 0.747
23, 28, 0.0219, 1.000, 0.966, 0.747
23, 29, 0.0259, 1.000, 0.967, 0.747
23, 30, 0.0126, 1.000, 0.968, 0.747
23, 31, 0.0080, 1.000, 0.969, 0.747
23, 32, 0.0126, 1.000, 0.970, 0.748
23, 33, 0.9416, 0.667, 0.961, 0.748
23, 34, 0.1347, 1.000, 0.962, 0.748
23, 35, 0.0148, 1.000, 0.963, 0.748
23, 36, 0.0262, 1.000, 0.964, 0.748
23, 37, 0.0156, 1.000, 0.965, 0.748
23, 38, 0.1778, 1.000, 0.966, 0.748
23, 39, 0.1891, 1.000, 0.967, 0.748
23, 40, 0.0178, 1.000, 0.967, 0.749
23, 41, 0.3593, 0.667, 0.960, 0.749
23, 42, 0.0819, 1.000, 0.961, 0.749
23, 43, 0.0438, 1.000, 0.962, 0.749
23, 44, 0.0789, 1.000, 0.963, 0.749
23, 45, 0.2282, 1.000, 0.964, 0.749
23, 46, 0.4125, 1.000, 0.965, 0.749
23, 47, 0.0534, 1.000, 0.965, 0.749
23, 48, 0.0375, 1.000, 0.966, 0.750
23, 49, 0.0319, 1.000, 0.967, 0.750
23, 50, 0.1166, 1.000, 0.967, 0.750
23, 51, 1.0249, 0.667, 0.962, 0.750
23, 52, 1.5527, 0.667, 0.956, 0.750
23, 53, 0.0758, 1.000, 0.957, 0.750
23, 54, 0.1195, 1.000, 0.958, 0.750
23, 55, 0.8134, 0.667, 0.952, 0.750
23, 56, 0.1468, 1.000, 0.953, 0.750
23, 57, 0.0530, 1.000, 0.954, 0.750
23, 58, 0.0922, 1.000, 0.955, 0.751
23, 59, 0.0565, 1.000, 0.956, 0.751
23, 60, 0.0309, 1.000, 0.956, 0.751
23, 61, 0.0078, 1.000, 0.957, 0.751
23, 62, 0.1409, 1.000, 0.958, 0.751
23, 63, 0.0375, 1.000, 0.958, 0.751
23, 64, 0.4741, 0.667, 0.954, 0.751
23, 65, 0.0199, 1.000, 0.955, 0.751
23, 66, 2.5627, 0.333, 0.945, 0.751
23, 67, 0.0023, 1.000, 0.946, 0.751
23, 68, 0.6658, 0.667, 0.942, 0.751
23, 69, 0.1285, 1.000, 0.943, 0.751
24, 0, 0.0760, 1.000, 1.000, 0.752
24, 1, 0.0463, 1.000, 1.000, 0.752
24, 2, 0.0608, 1.000, 1.000, 0.752
24, 3, 0.2733, 1.000, 1.000, 0.752
24, 4, 0.1980, 1.000, 1.000, 0.752
24, 5, 0.0515, 1.000, 1.000, 0.752
24, 6, 0.0807, 1.000, 1.000, 0.752
24, 7, 0.2877, 1.000, 1.000, 0.753
24, 8, 0.4020, 0.667, 0.963, 0.753
24, 9, 0.1292, 1.000, 0.967, 0.753
24, 10, 0.0032, 1.000, 0.970, 0.753
24, 11, 0.0924, 1.000, 0.972, 0.753
24, 12, 0.0217, 1.000, 0.974, 0.753
24, 13, 0.1449, 1.000, 0.976, 0.753
24, 14, 0.0151, 1.000, 0.978, 0.753
24, 15, 0.6127, 0.667, 0.958, 0.753
24, 16, 0.0336, 1.000, 0.961, 0.753
24, 17, 0.2039, 1.000, 0.963, 0.754
24, 18, 0.0768, 1.000, 0.965, 0.754
24, 19, 0.1494, 1.000, 0.967, 0.754
24, 20, 0.0717, 1.000, 0.968, 0.754
24, 21, 0.9920, 0.667, 0.955, 0.754
24, 22, 0.2162, 1.000, 0.957, 0.754
24, 23, 0.0482, 1.000, 0.958, 0.754
24, 24, 0.0661, 1.000, 0.960, 0.754
24, 25, 0.0243, 1.000, 0.962, 0.755
24, 26, 0.3106, 1.000, 0.963, 0.755
24, 27, 0.2012, 1.000, 0.964, 0.755
24, 28, 0.4597, 0.667, 0.954, 0.755
24, 29, 0.5252, 0.667, 0.944, 0.755
24, 30, 0.0317, 1.000, 0.946, 0.755
24, 31, 0.0346, 1.000, 0.948, 0.755
24, 32, 0.1621, 1.000, 0.949, 0.755
24, 33, 0.0269, 1.000, 0.951, 0.755
24, 34, 0.0480, 1.000, 0.952, 0.755
24, 35, 0.7156, 0.333, 0.935, 0.755
24, 36, 0.1252, 1.000, 0.937, 0.755
24, 37, 0.0625, 1.000, 0.939, 0.756
24, 38, 0.2192, 1.000, 0.940, 0.756
24, 39, 0.1391, 1.000, 0.942, 0.756
24, 40, 0.0944, 1.000, 0.943, 0.756
24, 41, 0.0298, 1.000, 0.944, 0.756
24, 42, 0.1878, 1.000, 0.946, 0.756
24, 43, 0.2013, 1.000, 0.947, 0.756
24, 44, 0.6619, 0.667, 0.941, 0.756
24, 45, 0.3493, 1.000, 0.942, 0.756
24, 46, 0.0390, 1.000, 0.943, 0.757
24, 47, 0.0008, 1.000, 0.944, 0.757
24, 48, 0.6860, 0.333, 0.932, 0.757
24, 49, 0.0902, 1.000, 0.933, 0.757
24, 50, 0.0239, 1.000, 0.935, 0.757
24, 51, 0.0495, 1.000, 0.936, 0.757
24, 52, 0.1750, 1.000, 0.937, 0.757
24, 53, 0.0530, 1.000, 0.938, 0.757
24, 54, 1.8352, 0.333, 0.927, 0.757
24, 55, 0.0232, 1.000, 0.929, 0.757
24, 56, 0.0341, 1.000, 0.930, 0.757
24, 57, 0.3845, 0.667, 0.925, 0.757
24, 58, 0.0664, 1.000, 0.927, 0.757
24, 59, 0.0355, 1.000, 0.928, 0.757
24, 60, 0.0210, 1.000, 0.929, 0.758
24, 61, 0.5233, 0.667, 0.925, 0.758
24, 62, 0.0825, 1.000, 0.926, 0.758
24, 63, 0.1964, 1.000, 0.927, 0.758
24, 64, 0.0546, 1.000, 0.928, 0.758
24, 65, 0.3110, 1.000, 0.929, 0.758
24, 66, 0.0672, 1.000, 0.930, 0.758
24, 67, 0.4618, 0.667, 0.926, 0.758
24, 68, 0.3320, 1.000, 0.928, 0.758
24, 69, 0.0707, 1.000, 0.929, 0.758
25, 0, 0.0370, 1.000, 1.000, 0.759
25, 1, 0.0295, 1.000, 1.000, 0.759
25, 2, 0.1100, 1.000, 1.000, 0.759
25, 3, 0.0299, 1.000, 1.000, 0.759
25, 4, 0.2532, 1.000, 1.000, 0.759
25, 5, 0.0241, 1.000, 1.000, 0.759
25, 6, 0.1331, 1.000, 1.000, 0.759
25, 7, 0.0062, 1.000, 1.000, 0.760
25, 8, 0.0326, 1.000, 1.000, 0.760
25, 9, 1.0337, 0.667, 0.967, 0.760
25, 10, 0.1158, 1.000, 0.970, 0.760
25, 11, 0.2044, 1.000, 0.972, 0.760
25, 12, 0.0974, 1.000, 0.974, 0.760
25, 13, 0.0208, 1.000, 0.976, 0.760
25, 14, 0.0304, 1.000, 0.978, 0.760
25, 15, 0.2092, 1.000, 0.979, 0.760
25, 16, 0.0138, 1.000, 0.980, 0.761
25, 17, 0.0935, 1.000, 0.981, 0.761
25, 18, 0.0400, 1.000, 0.982, 0.761
25, 19, 0.0439, 1.000, 0.983, 0.761
25, 20, 0.0204, 1.000, 0.984, 0.761
25, 21, 0.0115, 1.000, 0.985, 0.761
25, 22, 0.0132, 1.000, 0.986, 0.761
25, 23, 0.0194, 1.000, 0.986, 0.762
25, 24, 0.0825, 1.000, 0.987, 0.762
25, 25, 0.0578, 1.000, 0.987, 0.762
25, 26, 0.0098, 1.000, 0.988, 0.762
25, 27, 0.1258, 1.000, 0.988, 0.762
25, 28, 0.0126, 1.000, 0.989, 0.762
25, 29, 0.1078, 1.000, 0.989, 0.762
25, 30, 0.1792, 1.000, 0.989, 0.762
25, 31, 0.7244, 0.667, 0.979, 0.762
25, 32, 0.1843, 1.000, 0.980, 0.763
25, 33, 0.1646, 1.000, 0.980, 0.763
25, 34, 0.0971, 1.000, 0.981, 0.763
25, 35, 0.6663, 0.667, 0.972, 0.763
25, 36, 0.0752, 1.000, 0.973, 0.763
25, 37, 0.1520, 1.000, 0.974, 0.763
25, 38, 0.0811, 1.000, 0.974, 0.763
25, 39, 0.1515, 1.000, 0.975, 0.763
25, 40, 0.0991, 1.000, 0.976, 0.763
25, 41, 0.0501, 1.000, 0.976, 0.764
25, 42, 0.0475, 1.000, 0.977, 0.764
25, 43, 0.0000, 1.000, 0.977, 0.764
25, 44, 0.0008, 1.000, 0.978, 0.764
25, 45, 0.6361, 0.667, 0.971, 0.764
25, 46, 0.0481, 1.000, 0.972, 0.764
25, 47, 0.1036, 1.000, 0.972, 0.764
25, 48, 0.4227, 0.667, 0.966, 0.764
25, 49, 0.0298, 1.000, 0.967, 0.764
25, 50, 0.0411, 1.000, 0.967, 0.764
25, 51, 0.0251, 1.000, 0.968, 0.765
25, 52, 0.0885, 1.000, 0.969, 0.765
25, 53, 0.1998, 1.000, 0.969, 0.765
25, 54, 0.1126, 1.000, 0.970, 0.765
25, 55, 0.6016, 0.667, 0.964, 0.765
25, 56, 0.1871, 1.000, 0.965, 0.765
25, 57, 0.0060, 1.000, 0.966, 0.765
25, 58, 0.6881, 0.667, 0.960, 0.765
25, 59, 0.0166, 1.000, 0.961, 0.765
25, 60, 0.1789, 1.000, 0.962, 0.765
25, 61, 0.2880, 1.000, 0.962, 0.765
25, 62, 0.0044, 1.000, 0.963, 0.766
25, 63, 0.6638, 0.667, 0.958, 0.766
25, 64, 1.2295, 0.667, 0.954, 0.765
25, 65, 0.0144, 1.000, 0.955, 0.766
25, 66, 0.0246, 1.000, 0.955, 0.766
25, 67, 0.0124, 1.000, 0.956, 0.766
25, 68, 0.0471, 1.000, 0.957, 0.766
25, 69, 0.2141, 1.000, 0.957, 0.766
26, 0, 0.0055, 1.000, 1.000, 0.766
26, 1, 0.0732, 1.000, 1.000, 0.766
26, 2, 0.9803, 0.667, 0.889, 0.766
26, 3, 0.1115, 1.000, 0.917, 0.766
26, 4, 0.0562, 1.000, 0.933, 0.767
26, 5, 0.0269, 1.000, 0.944, 0.767
26, 6, 0.2610, 1.000, 0.952, 0.767
26, 7, 0.0287, 1.000, 0.958, 0.767
26, 8, 0.1157, 1.000, 0.963, 0.767
26, 9, 0.0765, 1.000, 0.967, 0.767
26, 10, 0.4770, 0.667, 0.939, 0.767
26, 11, 0.5974, 0.667, 0.917, 0.767
26, 12, 0.1851, 1.000, 0.923, 0.767
26, 13, 0.0322, 1.000, 0.929, 0.767
26, 14, 0.0005, 1.000, 0.933, 0.767
26, 15, 0.1935, 1.000, 0.938, 0.768
26, 16, 0.0100, 1.000, 0.941, 0.768
26, 17, 0.0166, 1.000, 0.944, 0.768
26, 18, 0.0151, 1.000, 0.947, 0.768
26, 19, 0.0199, 1.000, 0.950, 0.768
26, 20, 0.0681, 1.000, 0.952, 0.768
26, 21, 0.0048, 1.000, 0.955, 0.768
26, 22, 0.0122, 1.000, 0.957, 0.768
26, 23, 0.0557, 1.000, 0.958, 0.769
26, 24, 0.0327, 1.000, 0.960, 0.769
26, 25, 0.0766, 1.000, 0.962, 0.769
26, 26, 0.0385, 1.000, 0.963, 0.769
26, 27, 0.0133, 1.000, 0.964, 0.769
26, 28, 0.2782, 1.000, 0.966, 0.769
26, 29, 0.0998, 1.000, 0.967, 0.769
26, 30, 0.0094, 1.000, 0.968, 0.769
26, 31, 0.2027, 1.000, 0.969, 0.770
26, 32, 0.1238, 1.000, 0.970, 0.770
26, 33, 0.0507, 1.000, 0.971, 0.770
26, 34, 0.2495, 1.000, 0.971, 0.770
26, 35, 0.1894, 1.000, 0.972, 0.770
26, 36, 0.1487, 1.000, 0.973, 0.770
26, 37, 0.1877, 1.000, 0.974, 0.770
26, 38, 0.3173, 1.000, 0.974, 0.770
26, 39, 0.0140, 1.000, 0.975, 0.771
26, 40, 0.0712, 1.000, 0.976, 0.771
26, 41, 1.0652, 0.667, 0.968, 0.771
26, 42, 0.3451, 0.667, 0.961, 0.771
26, 43, 0.1895, 1.000, 0.962, 0.771
26, 44, 0.1627, 1.000, 0.963, 0.771
26, 45, 0.1349, 1.000, 0.964, 0.771
26, 46, 0.0334, 1.000, 0.965, 0.771
26, 47, 0.0785, 1.000, 0.965, 0.771
26, 48, 0.0335, 1.000, 0.966, 0.771
26, 49, 0.0269, 1.000, 0.967, 0.771
26, 50, 0.2063, 1.000, 0.967, 0.772
26, 51, 0.0286, 1.000, 0.968, 0.772
26, 52, 0.0943, 1.000, 0.969, 0.772
26, 53, 0.0089, 1.000, 0.969, 0.772
26, 54, 0.0715, 1.000, 0.970, 0.772
26, 55, 0.0353, 1.000, 0.970, 0.772
26, 56, 0.0243, 1.000, 0.971, 0.772
26, 57, 0.0075, 1.000, 0.971, 0.772
26, 58, 0.0329, 1.000, 0.972, 0.773
26, 59, 0.0488, 1.000, 0.972, 0.773
26, 60, 0.0158, 1.000, 0.973, 0.773
26, 61, 0.0808, 1.000, 0.973, 0.773
26, 62, 0.6761, 0.667, 0.968, 0.773
26, 63, 0.1337, 1.000, 0.969, 0.773
26, 64, 0.1170, 1.000, 0.969, 0.773
26, 65, 0.5720, 1.000, 0.970, 0.773
26, 66, 0.3445, 1.000, 0.970, 0.773
26, 67, 0.0481, 1.000, 0.971, 0.773
26, 68, 0.0055, 1.000, 0.971, 0.774
26, 69, 0.0060, 1.000, 0.971, 0.774
27, 0, 0.8731, 0.667, 0.667, 0.774
27, 1, 0.0325, 1.000, 0.833, 0.774
27, 2, 0.0106, 1.000, 0.889, 0.774
27, 3, 0.0052, 1.000, 0.917, 0.774
27, 4, 0.0102, 1.000, 0.933, 0.774
27, 5, 0.1224, 1.000, 0.944, 0.774
27, 6, 0.0711, 1.000, 0.952, 0.774
27, 7, 0.0731, 1.000, 0.958, 0.774
27, 8, 0.1094, 1.000, 0.963, 0.775
27, 9, 0.0113, 1.000, 0.967, 0.775
27, 10, 0.0059, 1.000, 0.970, 0.775
27, 11, 0.0107, 1.000, 0.972, 0.775
27, 12, 0.0221, 1.000, 0.974, 0.775
27, 13, 0.0520, 1.000, 0.976, 0.775
27, 14, 0.0962, 1.000, 0.978, 0.775
27, 15, 0.0166, 1.000, 0.979, 0.775
27, 16, 0.0405, 1.000, 0.980, 0.776
27, 17, 0.2976, 1.000, 0.981, 0.776
27, 18, 1.2090, 0.667, 0.965, 0.776
27, 19, 0.1955, 1.000, 0.967, 0.776
27, 20, 0.0794, 1.000, 0.968, 0.776
27, 21, 0.0390, 1.000, 0.970, 0.776
27, 22, 0.0492, 1.000, 0.971, 0.776
27, 23, 0.0148, 1.000, 0.972, 0.776
27, 24, 0.0169, 1.000, 0.973, 0.776
27, 25, 0.4912, 0.667, 0.962, 0.776
27, 26, 0.0247, 1.000, 0.963, 0.776
27, 27, 0.0343, 1.000, 0.964, 0.777
27, 28, 0.0033, 1.000, 0.966, 0.777
27, 29, 0.0403, 1.000, 0.967, 0.777
27, 30, 0.0068, 1.000, 0.968, 0.777
27, 31, 0.9028, 0.667, 0.958, 0.777
27, 32, 0.0068, 1.000, 0.960, 0.777
27, 33, 0.0141, 1.000, 0.961, 0.777
27, 34, 0.1639, 1.000, 0.962, 0.777
27, 35, 0.0033, 1.000, 0.963, 0.777
27, 36, 0.0042, 1.000, 0.964, 0.777
27, 37, 0.1901, 1.000, 0.965, 0.777
27, 38, 0.0065, 1.000, 0.966, 0.778
27, 39, 0.0938, 1.000, 0.967, 0.778
27, 40, 0.0023, 1.000, 0.967, 0.778
27, 41, 0.0489, 1.000, 0.968, 0.778
27, 42, 0.0398, 1.000, 0.969, 0.778
27, 43, 0.2918, 1.000, 0.970, 0.778
27, 44, 0.0127, 1.000, 0.970, 0.778
27, 45, 0.0214, 1.000, 0.971, 0.778
27, 46, 0.0146, 1.000, 0.972, 0.779
27, 47, 0.5806, 1.000, 0.972, 0.779
27, 48, 0.0075, 1.000, 0.973, 0.779
27, 49, 0.0009, 1.000, 0.973, 0.779
27, 50, 0.0133, 1.000, 0.974, 0.779
27, 51, 0.0027, 1.000, 0.974, 0.779
27, 52, 0.0004, 1.000, 0.975, 0.779
27, 53, 0.0043, 1.000, 0.975, 0.779
27, 54, 0.2642, 1.000, 0.976, 0.779
27, 55, 0.1491, 1.000, 0.976, 0.780
27, 56, 0.6463, 0.667, 0.971, 0.779
27, 57, 0.0073, 1.000, 0.971, 0.780
27, 58, 0.0120, 1.000, 0.972, 0.780
27, 59, 0.0074, 1.000, 0.972, 0.780
27, 60, 0.1577, 1.000, 0.973, 0.780
27, 61, 0.0111, 1.000, 0.973, 0.780
27, 62, 0.0982, 1.000, 0.974, 0.780
27, 63, 0.0538, 1.000, 0.974, 0.780
27, 64, 0.5746, 0.667, 0.969, 0.780
27, 65, 1.4683, 0.667, 0.965, 0.780
27, 66, 0.2073, 1.000, 0.965, 0.780
27, 67, 0.0126, 1.000, 0.966, 0.780
27, 68, 0.0390, 1.000, 0.966, 0.781
27, 69, 0.3940, 0.667, 0.962, 0.780
28, 0, 0.0571, 1.000, 1.000, 0.781
28, 1, 0.7677, 0.667, 0.833, 0.780
28, 2, 0.0154, 1.000, 0.889, 0.781
28, 3, 0.0306, 1.000, 0.917, 0.781
28, 4, 0.4305, 0.667, 0.867, 0.781
28, 5, 0.0262, 1.000, 0.889, 0.781
28, 6, 0.0811, 1.000, 0.905, 0.781
28, 7, 0.0633, 1.000, 0.917, 0.781
28, 8, 0.0723, 1.000, 0.926, 0.781
28, 9, 0.6375, 0.667, 0.900, 0.781
28, 10, 0.0153, 1.000, 0.909, 0.781
28, 11, 0.0090, 1.000, 0.917, 0.781
28, 12, 0.0182, 1.000, 0.923, 0.781
28, 13, 0.0537, 1.000, 0.929, 0.781
28, 14, 0.1789, 1.000, 0.933, 0.782
28, 15, 0.1047, 1.000, 0.938, 0.782
28, 16, 0.2847, 1.000, 0.941, 0.782
28, 17, 0.0292, 1.000, 0.944, 0.782
28, 18, 0.0431, 1.000, 0.947, 0.782
28, 19, 0.1171, 1.000, 0.950, 0.782
28, 20, 0.1392, 1.000, 0.952, 0.782
28, 21, 0.0983, 1.000, 0.955, 0.782
28, 22, 0.0158, 1.000, 0.957, 0.782
28, 23, 0.4563, 0.667, 0.944, 0.782
28, 24, 0.1229, 1.000, 0.947, 0.783
28, 25, 0.0975, 1.000, 0.949, 0.783
28, 26, 0.0204, 1.000, 0.951, 0.783
28, 27, 0.0231, 1.000, 0.952, 0.783
28, 28, 0.0722, 1.000, 0.954, 0.783
28, 29, 0.3472, 1.000, 0.956, 0.783
28, 30, 0.0119, 1.000, 0.957, 0.783
28, 31, 0.0244, 1.000, 0.958, 0.783
28, 32, 0.0348, 1.000, 0.960, 0.783
28, 33, 0.0157, 1.000, 0.961, 0.784
28, 34, 0.0715, 1.000, 0.962, 0.784
28, 35, 0.0048, 1.000, 0.963, 0.784
28, 36, 0.1734, 1.000, 0.964, 0.784
28, 37, 0.0366, 1.000, 0.965, 0.784
28, 38, 0.3052, 0.667, 0.957, 0.784
28, 39, 0.0161, 1.000, 0.958, 0.784
28, 40, 0.1974, 1.000, 0.959, 0.784
28, 41, 0.1863, 1.000, 0.960, 0.784
28, 42, 0.0439, 1.000, 0.961, 0.784
28, 43, 0.0136, 1.000, 0.962, 0.784
28, 44, 0.5504, 0.667, 0.956, 0.784
28, 45, 0.0206, 1.000, 0.957, 0.784
28, 46, 0.0132, 1.000, 0.957, 0.785
28, 47, 0.0164, 1.000, 0.958, 0.785
28, 48, 0.0036, 1.000, 0.959, 0.785
28, 49, 0.0135, 1.000, 0.960, 0.785
28, 50, 0.2630, 1.000, 0.961, 0.785
28, 51, 0.0083, 1.000, 0.962, 0.785
28, 52, 0.0076, 1.000, 0.962, 0.785
28, 53, 0.1749, 1.000, 0.963, 0.785
28, 54, 0.0653, 1.000, 0.964, 0.785
28, 55, 0.0141, 1.000, 0.964, 0.786
28, 56, 0.0144, 1.000, 0.965, 0.786
28, 57, 0.0227, 1.000, 0.966, 0.786
28, 58, 0.6447, 0.667, 0.960, 0.786
28, 59, 0.0039, 1.000, 0.961, 0.786
28, 60, 0.0121, 1.000, 0.962, 0.786
28, 61, 0.5919, 0.667, 0.957, 0.786
28, 62, 0.0262, 1.000, 0.958, 0.786
28, 63, 0.0035, 1.000, 0.958, 0.786
28, 64, 0.1494, 1.000, 0.959, 0.786
28, 65, 0.0081, 1.000, 0.960, 0.786
28, 66, 0.1302, 1.000, 0.960, 0.786
28, 67, 0.0187, 1.000, 0.961, 0.786
28, 68, 0.3016, 1.000, 0.961, 0.787
28, 69, 0.0031, 1.000, 0.962, 0.787
29, 0, 0.0056, 1.000, 1.000, 0.787
29, 1, 0.0739, 1.000, 1.000, 0.787
29, 2, 0.0163, 1.000, 1.000, 0.787
29, 3, 0.0372, 1.000, 1.000, 0.787
29, 4, 0.0021, 1.000, 1.000, 0.787
29, 5, 0.0319, 1.000, 1.000, 0.787
29, 6, 0.0781, 1.000, 1.000, 0.787
29, 7, 0.5078, 0.667, 0.958, 0.787
29, 8, 0.0631, 1.000, 0.963, 0.787
29, 9, 0.0025, 1.000, 0.967, 0.788
29, 10, 0.0125, 1.000, 0.970, 0.788
29, 11, 0.2427, 1.000, 0.972, 0.788
29, 12, 0.0037, 1.000, 0.974, 0.788
29, 13, 0.4343, 0.667, 0.952, 0.788
29, 14, 0.0324, 1.000, 0.956, 0.788
29, 15, 0.0010, 1.000, 0.958, 0.788
29, 16, 0.0009, 1.000, 0.961, 0.788
29, 17, 0.0144, 1.000, 0.963, 0.788
29, 18, 0.0134, 1.000, 0.965, 0.788
29, 19, 0.0051, 1.000, 0.967, 0.788
29, 20, 0.1851, 1.000, 0.968, 0.789
29, 21, 0.0139, 1.000, 0.970, 0.789
29, 22, 0.0171, 1.000, 0.971, 0.789
29, 23, 0.0069, 1.000, 0.972, 0.789
29, 24, 0.0081, 1.000, 0.973, 0.789
29, 25, 0.0016, 1.000, 0.974, 0.789
29, 26, 0.0020, 1.000, 0.975, 0.789
29, 27, 0.0028, 1.000, 0.976, 0.789
29, 28, 0.0002, 1.000, 0.977, 0.789
29, 29, 0.0069, 1.000, 0.978, 0.789
29, 30, 0.0061, 1.000, 0.978, 0.790
29, 31, 0.6068, 0.667, 0.969, 0.790
29, 32, 0.2939, 1.000, 0.970, 0.790
29, 33, 0.0027, 1.000, 0.971, 0.790
29, 34, 0.0048, 1.000, 0.971, 0.790
29, 35, 0.0087, 1.000, 0.972, 0.790
29, 36, 0.0980, 1.000, 0.973, 0.790
29, 37, 0.0136, 1.000, 0.974, 0.790
29, 38, 0.3425, 0.667, 0.966, 0.790
29, 39, 0.0235, 1.000, 0.967, 0.790
29, 40, 0.0077, 1.000, 0.967, 0.790
29, 41, 0.1328, 1.000, 0.968, 0.790
29, 42, 0.1161, 1.000, 0.969, 0.790
29, 43, 0.0021, 1.000, 0.970, 0.791
29, 44, 0.0101, 1.000, 0.970, 0.791
29, 45, 0.0052, 1.000, 0.971, 0.791
29, 46, 0.0331, 1.000, 0.972, 0.791
29, 47, 0.0304, 1.000, 0.972, 0.791
29, 48, 0.0007, 1.000, 0.973, 0.791
29, 49, 0.0065, 1.000, 0.973, 0.791
29, 50, 0.4203, 1.000, 0.974, 0.791
29, 51, 0.0025, 1.000, 0.974, 0.791
29, 52, 0.4787, 0.667, 0.969, 0.791
29, 53, 0.0658, 1.000, 0.969, 0.791
29, 54, 0.0546, 1.000, 0.970, 0.792
29, 55, 0.0209, 1.000, 0.970, 0.792
29, 56, 0.1780, 1.000, 0.971, 0.792
29, 57, 1.1122, 0.667, 0.966, 0.792
29, 58, 0.0053, 1.000, 0.966, 0.792
29, 59, 0.0018, 1.000, 0.967, 0.792
29, 60, 0.2170, 1.000, 0.967, 0.792
29, 61, 0.0328, 1.000, 0.968, 0.792
29, 62, 0.1381, 1.000, 0.968, 0.792
29, 63, 0.0600, 1.000, 0.969, 0.792
29, 64, 0.0547, 1.000, 0.969, 0.792
29, 65, 0.0796, 1.000, 0.970, 0.792
29, 66, 0.4209, 0.667, 0.965, 0.792
29, 67, 0.0015, 1.000, 0.966, 0.793
29, 68, 0.4283, 1.000, 0.966, 0.793
29, 69, 0.0548, 1.000, 0.967, 0.793
30, 0, 0.0401, 1.000, 1.000, 0.793
30, 1, 0.0018, 1.000, 1.000, 0.793
30, 2, 0.0001, 1.000, 1.000, 0.793
30, 3, 0.0004, 1.000, 1.000, 0.793
30, 4, 0.0036, 1.000, 1.000, 0.793
30, 5, 0.0044, 1.000, 1.000, 0.793
30, 6, 0.0653, 1.000, 1.000, 0.793
30, 7, 0.0303, 1.000, 1.000, 0.793
30, 8, 0.0229, 1.000, 1.000, 0.794
30, 9, 0.0090, 1.000, 1.000, 0.794
30, 10, 0.0210, 1.000, 1.000, 0.794
30, 11, 0.0824, 1.000, 1.000, 0.794
30, 12, 0.0831, 1.000, 1.000, 0.794
30, 13, 0.3429, 1.000, 1.000, 0.794
30, 14, 0.0088, 1.000, 1.000, 0.794
30, 15, 0.0028, 1.000, 1.000, 0.794
30, 16, 0.0055, 1.000, 1.000, 0.794
30, 17, 0.0039, 1.000, 1.000, 0.794
30, 18, 0.4141, 1.000, 1.000, 0.795
30, 19, 0.0050, 1.000, 1.000, 0.795
30, 20, 0.0119, 1.000, 1.000, 0.795
30, 21, 0.0284, 1.000, 1.000, 0.795
30, 22, 0.0127, 1.000, 1.000, 0.795
30, 23, 0.0061, 1.000, 1.000, 0.795
30, 24, 0.1629, 1.000, 1.000, 0.795
30, 25, 0.1639, 1.000, 1.000, 0.795
30, 26, 0.0029, 1.000, 1.000, 0.795
30, 27, 0.0010, 1.000, 1.000, 0.795
30, 28, 0.0008, 1.000, 1.000, 0.796
30, 29, 0.0037, 1.000, 1.000, 0.796
30, 30, 0.0093, 1.000, 1.000, 0.796
30, 31, 0.0013, 1.000, 1.000, 0.796
30, 32, 0.0954, 1.000, 1.000, 0.796
30, 33, 0.9173, 0.667, 0.990, 0.796
30, 34, 0.0086, 1.000, 0.990, 0.796
30, 35, 0.0033, 1.000, 0.991, 0.796
30, 36, 0.0015, 1.000, 0.991, 0.796
30, 37, 0.0119, 1.000, 0.991, 0.796
30, 38, 0.0037, 1.000, 0.991, 0.796
30, 39, 0.5272, 0.667, 0.983, 0.796
30, 40, 0.6898, 0.667, 0.976, 0.796
30, 41, 0.0403, 1.000, 0.976, 0.796
30, 42, 0.0065, 1.000, 0.977, 0.796
